,Dip,BI,Kurtosis,DropOutRate,MeanNZ,DenPeak,Amplitude,gaussian_prob1,gaussian_prob2,gaussian_mean1,gaussian_mean2,gaussian_variance,mean,variance,unimodal_margin_quantile,unimodal_low_quantile,unimodal_high_quantile,IQR,q50,bim_thresh_down,bim_thresh_up,Category,dor_threshold
Tec,0.0,2.221135968989666,-0.18206828113149376,0.3665458937198068,3.5209586366234222,0.16819502286393617,9.74676633636,0.7613579840684668,0.238642015931535,0.8336590346537388,6.686386461155127,1.2615431867187414,2.2303657064118174,7.489819942490736,0.25,0.0,3.7210842849050003,3.7210842849050003,1.065251393245,3.36479817711,4.64342896762,Bimodal,0.95
Hsph1,0.0,2.130727804655823,-1.431119477104578,0.059178743961352656,5.271359505807884,1.9649214188445345,11.0087764009,0.5118903881128146,0.4881096118871858,2.1651374425571785,7.889813951025711,1.803600260087016,4.959407071285436,9.997984634296294,0.25,2.038109524485,7.93097539271,5.892865868225,4.7801720780500006,4.10906842627,5.97412102408,Bimodal,0.95
Cyb5r3,0.0,2.54810230572924,-1.526012590584732,0.02717391304347826,5.728903359409271,8.416789215161707,10.996658725,0.4582271056869868,0.541772894313013,2.402487266232114,8.255012198242024,1.3096368053314604,5.573226637686194,9.818809100531453,0.25,2.480958871065,8.4253519459475,5.944393074882501,6.5883539007700005,4.61871902485,5.95362342647,Bimodal,0.95
Zfp189,4.2070332116450615e-05,2.5230034829430683,-0.6204086343369823,0.6612318840579711,3.0215500855822817,-0.000904965124687962,11.4174071762,0.8983734447556273,0.1016265552443729,0.3455017766097595,7.018000430892075,0.6385654257390927,3.0215500855822817,7.860904757145721,0.25,0.90849396787,5.40739703355,4.4989030656799995,1.50789559829,3.50174364593,4.30044359383,Bimodal,
B3gnt3,0.004469085482109225,2.725517618423569,-0.6568332956531155,0.8907004830917874,2.7566488192838343,-0.003470146927635809,8.67013869322,0.9679835303091248,0.03201646969087538,0.0893195109582151,6.7103141216012645,0.18288997135408694,2.7566488192838343,7.3754640345998945,0.25,0.797420952419,4.86020475969,4.062783807271,1.36571201857,3.38897439923,3.6564436918,Bimodal,
Ap5z1,0.0,2.4638269476601216,0.16580157955597796,0.4323671497584541,3.5166128166165667,0.030105838738074375,10.7736784806,0.7850412576537734,0.21495874234624102,0.6817614943215684,6.796346310105951,1.0393483698953396,1.9961449562920126,7.353093917581396,0.25,0.0,2.6423755048124997,2.6423755048124997,0.8257763456825,3.44722526473,4.46822657151,Bimodal,0.95
Pde7a,0.0,2.2386514023086437,-0.3605528483111855,0.33997584541062803,3.5829614104168406,0.20541087544354397,11.4121772229,0.7415049879476657,0.2584950120523347,0.8614401041697063,6.6774168215952345,1.2937150180423032,2.3648410758367193,7.781944826648369,0.25,0.0,4.13100309287,4.13100309287,1.158250219505,3.34731710275,4.66931478293,Bimodal,0.95
Gm10419,0.99800737637796,1.6223053085349883,6.252208967024654,0.7028985507246377,1.6380832779075996,-0.001061992682776569,9.30731048492,0.9713279017636971,0.02867209823630301,0.31141756222755695,6.423957782622847,0.3953699166503019,1.6380832779075996,2.9530460697347944,0.25,0.755410575533,1.5922247343675,0.8368141588345,1.08062346335,3.28718996677,3.93874708782,Unimodal,
Vsir,0.0,2.5001226392976412,0.524691816459137,0.4559178743961353,3.5017859127623465,0.02753451050617617,10.0687226784,0.8069418423819447,0.19305815761804873,0.6570909346385451,7.122335416336509,1.0417839729539253,1.905259122825407,7.558136730086694,0.25,0.0,2.2790700305550002,2.2790700305550002,0.655027995633,3.6430420775,4.59714255123,Bimodal,0.95
Laptm5,0.9915084785414844,1.5168338106542296,2.300682670438052,0.0,8.730196000244815,9.87847074699421,12.438475838263,0.11629099637017012,0.8837090036298298,3.7571249925658954,9.38462339673746,1.414523383149195,8.730196000244815,4.671858465848771,0.25,8.1698357711925,10.115121394675,1.9452856234825013,9.40187015602,5.32503859558,6.82377076476,Unimodal,0.95
Lyrm4,0.0,2.0278149824381786,-1.2657453775290297,0.051328502415458936,5.595080341559093,7.26623014451658,10.4745870197,0.40093083829389836,0.5990691617061005,2.0623239725340854,7.480011080572634,1.7144215203653006,5.307893246732691,8.769475999109204,0.25,2.41686905988,7.6764115483025,5.2595424884225,6.242072750775,3.71448498007,5.58147386172,Bimodal,0.95
Adam11,0.013145071457943969,2.5233676438852237,-0.273431001035807,0.7669082125603864,2.7190663860970496,0.013098863988340481,9.28192997935,0.9379090639465835,0.06209093605341676,0.22137939275854987,6.863454348577919,0.40349246104094194,2.719066386097049,7.101675227112434,0.25,0.8644265714665,4.3259225023475,3.461495930881,1.33034828168,3.42547434391,3.99670786903,Bimodal,
Dph6,0.0,2.215845229678572,-1.346975115993657,0.16243961352657005,4.394664036742871,0.7858440135764024,10.3632357008,0.5961167004553334,0.40388329954466373,1.351285297609619,7.119068253854431,1.6312711572373428,3.680796509035243,9.646588969606688,0.25,0.95287154597175,6.7596647443824995,5.80679319841075,2.60177356177,3.50928963342,5.18310292434,Bimodal,0.95
Gas2l3,0.0,1.6344095702300128,0.7967049260490566,0.08876811594202899,2.937016158655777,1.6308657228075263,9.76949218196,0.8195347406457867,0.18046525935421462,1.8115461733405507,6.603363709383449,1.2712756544946677,2.676302767760608,4.670047577492033,0.25,1.2930000297025,3.2790797430675003,1.9860797133650003,2.0526655786,3.8242709821,5.39307848743,Bimodal,0.95
Mis18bp1,0.0,2.5808668709048153,-0.5358367149248204,0.2711352657004831,3.6681488246297334,0.3634926964904428,10.4851096709,0.7444783217477798,0.25552167825222355,1.052210394610322,7.397558213686816,1.149898393879739,2.673584318434836,8.81454927992797,0.25,0.0,4.8165425251925,4.8165425251925,1.466693360775,3.84575268604,4.95482845105,Bimodal,0.95
Zfp677,0.008401536926749054,2.3749357724117353,-0.4145352379502518,0.6666666666666666,2.9796010087956666,0.00638015612387155,10.9461954949,0.9059796018156852,0.09402039818431529,0.35509932238839115,7.141935223954275,0.6956190463308081,2.9796010087956666,7.953125424845543,0.25,0.89157935741525,5.0274575426625,4.13587818524725,1.5050662296600001,3.65590006637,4.42578471271,Bimodal,
Hcar2,0.7754848070963506,2.146945276438917,1.2639346040271295,0.9178743961352657,2.2272893609774265,0.0009524669310737588,8.8149571812,0.9836434257874841,0.01635657421251595,0.0755678459618505,6.638655959350262,0.15035039118357857,2.2272893609774265,5.758221347798407,0.25,0.7929093828454999,2.274445822375,1.4815364395295,1.165234942855,3.09630915503,3.55874384738,Unimodal,
Thrb,0.9938649573029424,1.5227815919875418,6.488026049106704,0.7234299516908212,1.6276374110055611,-0.00509313977267406,9.48656627888,0.9700028122750315,0.029997187724968972,0.27954155418898147,5.967214837662739,0.40592666476611766,1.6276374110055611,2.961106131141148,0.25,0.69665438984275,1.6859856083450002,0.9893312185022503,1.0371398802,3.16009588756,3.71461892444,Unimodal,
Zfp715,0.0,2.4461852350838216,0.01402323700913799,0.35929951690821255,3.569705217944658,0.11550016496501803,10.5605038011,0.7739989099570547,0.22600109004293265,0.8290196538164504,7.280723951078862,1.2168053484363615,2.2871118576324165,8.503086925098398,0.25,0.0,3.2118056211775,3.2118056211775,1.065646499145,3.65410726239,4.91902592424,Bimodal,0.95
Cysltr1,0.9927377760824142,1.3583942982307529,15.658547766406713,0.8091787439613527,1.3526393429945254,0.0116919383769859,9.4767845739,0.9915458875325236,0.008454112467476172,0.1973731180865945,7.381949919564179,0.23449388506739618,1.3526393429945254,2.0223140383509204,0.25,0.73093093223575,1.4588962390525,0.72796530681675,0.9836387817335,3.56804576477,4.49867441719,Unimodal,
Zfp354c,0.9499197786476065,1.1575922977689894,9.174787533896584,0.27717391304347827,1.8194641482749483,0.03167936599896337,9.37132538125,0.9573107836997364,0.04268921630026402,1.083207193729281,6.5166392645950335,0.9003437618114175,1.8194641482749483,1.9988011103035541,0.25,1.00437704347,2.05942683671,1.0550497932400003,1.46749875164,3.76888596014,4.94462278661,Unimodal,
Pkia,0.5590756456350604,2.173441669864619,0.881684818779358,0.842391304347826,2.486196271049525,-0.006163873670862796,10.6580834097,0.9666372533375396,0.033362746662460134,0.16479012060246384,6.97046571770294,0.31620725900540214,2.4861962710495247,6.300821866923849,0.25,0.89299102536,2.56721816235,1.6742271369900001,1.41342572365,3.53460289626,3.99388454252,Unimodal,
Tox2,0.6753440752832156,0.6091476238865698,50.41245363554342,0.6171497584541062,1.2067189070651656,0.008454634817446682,10.3477364591,0.9969814008005752,0.0030185991994248307,0.43976934090726727,7.8018875528457645,0.439595231756867,1.2067189070651656,0.6766676364230023,0.25,0.7405401534799999,1.4631958955750002,0.7226557420950003,1.066538317635,4.01439965439,4.84479611425,Unimodal,
Arhgap12,0.0,1.8481448178612554,1.6909084876603293,0.1316425120772947,2.761491812436272,1.4714768476325788,10.7931236062,0.8660447693311231,0.1339552306688815,1.6067950968132843,7.512999672793181,1.1847998576054095,2.3979620931662797,5.234809892796537,0.25,1.0390787044675,2.732586705175,1.6935080007075,1.74329069884,4.34225304528,5.53832874725,Unimodal,0.95
Mtmr1,0.0,2.222878497650153,-0.6155547632877774,0.3393719806763285,3.7549877696743366,0.16176477577072745,9.99772336121,0.7175695759778061,0.28243042402219676,0.8610340268443857,6.595600731644191,1.3487928744199205,2.4806501328645676,8.018275093239586,0.25,0.0,4.7074051219249995,4.7074051219249995,1.28821131021,3.24295198527,4.64221363991,Bimodal,0.95
Zfp558,0.9612145947902431,1.5667737747970836,7.38342391924645,0.7342995169082126,1.5642769171655386,-0.009978077075883135,9.69815018131,0.9758227577168539,0.024177242283146685,0.26922025168746216,6.3248687486548345,0.3524410079435077,1.5642769171655386,2.7921694712626275,0.25,0.7105521502009999,1.5403873002525,0.8298351500515,1.0306131838099999,3.32380787261,3.69521332765,Unimodal,
Zdhhc17,0.0,2.0444684263985975,-1.1483578698822436,0.196256038647343,4.006134539363322,0.46145318560464577,10.0453656034,0.6269402241443929,0.3730597758556076,1.2171399515258905,6.585626779837437,1.6126775035397876,3.2199064443795784,8.358476805086037,0.25,0.748434670399,5.90282674452,5.154392074121,2.179077825235,3.12849909252,4.93969201157,Bimodal,0.95
Tinagl1,0.0,2.873606877375278,-1.1101669993189307,0.5555555555555556,3.2573337620838,0.014460514003985514,10.043886003,0.8498654298064404,0.15013457019355986,0.4451564740292066,7.122815183397284,0.6890085283445392,3.2573337620838,8.468735568132296,0.25,0.91078935420925,6.3277757740675,5.41698641985825,1.64278682656,3.60607132826,4.31191820854,Bimodal,
Cyp27a1,7.583485148621172e-06,2.9358842187853567,-0.9335002692015322,0.8218599033816425,3.0983994983731997,0.017652500429061524,9.7856382739,0.9447471746622841,0.05525282533771577,0.15899418290183862,7.270938245469095,0.30631545361532536,3.0983994983732,8.680282480078803,0.25,0.9039883837095,6.32098321578,5.4169948320705,1.41128887224,3.58289969855,3.99504098942,Bimodal,
Ahcyl2,0.0004289989039445441,1.6384533302780928,0.8444589376247453,0.03743961352657005,3.0520760753055485,2.059488537783504,10.1012295767,0.8332715803515738,0.1667284196484258,2.1704258012462305,6.77301081323361,1.0963057464725894,2.937807526592418,4.041811368977091,0.25,1.6427177523025,3.5021432257000003,1.8594254733975002,2.3363078223500002,4.10208485041,5.5957657838,Bimodal,0.95
Phf10,0.0,2.2565536447273318,-1.3483764647925807,0.12439613526570048,4.495863684978595,1.7233054600543296,10.6262881431,0.5953545714094526,0.4046454285905491,1.62543536945121,7.337004276790179,1.5433692662595353,3.9365956178858474,9.407939710165484,0.25,1.3486816723825001,6.968395488575,5.6197138161925,2.8066677162299998,3.78354011907,5.38045692876,Bimodal,0.95
Zfp467,0.0,2.6437611501091856,-0.44735456670234175,0.35990338164251207,3.618384622009001,0.21094236101936348,10.0598761116,0.734919831022299,0.2650801689777039,0.7097822111081532,6.769585007942995,1.0235044965454223,2.3161157604646987,8.18220250333821,0.25,0.0,4.57798796452,4.57798796452,1.004706806505,3.40060751447,4.43750680941,Bimodal,0.95
Slc6a19,0.9749526381768776,1.563573118773736,7.627109657320052,0.9233091787439613,1.4853537253631182,-0.000293841811618456,8.79985073242,0.9910280874251134,0.008971912574886609,0.06503537356308961,5.512884211004771,0.10794056894292738,1.4853537253631182,2.83365950471025,0.25,0.639639691776,1.4110578227850001,0.7714181310090001,0.924739556657,2.74992451444,3.29675787982,Unimodal,
Zfp36,0.0,2.1120841232825516,-1.3998728876458801,0.09601449275362318,5.3985933574644305,1.428369980521473,13.7017158846,0.5129580110961448,0.48704198890385497,1.841170742665226,8.081042214196838,2.1806054117062206,4.880250154664403,11.915261868363855,0.25,1.6549889575599999,8.005357753902501,6.350368796342502,4.612493687215,3.94648835763,6.01362340224,Bimodal,0.95
Arhgef39,0.0,2.5152574743626337,-0.8993548386160564,0.2753623188405797,3.8622455383018983,0.33009033519616615,10.166776309,0.7006828017607638,0.29931719823923125,0.9799350108320369,7.056410571911182,1.224029103008936,2.7987286509434046,8.973292557408138,0.25,0.0,5.8481077261925,5.8481077261925,1.463173960035,3.59261175544,4.78913571674,Bimodal,0.95
Tlr7,0.9025758501880546,2.3250010949025057,-0.2576460786210846,0.751207729468599,2.8281210189071992,0.0192941143972869,10.4344148582,0.922021836712907,0.07797816328709406,0.2279973558029796,6.32736253419824,0.4948085061050267,2.8281210189071992,6.747802928585795,0.25,0.90772952253425,4.6197942220075,3.7120646994732502,1.4929424972,3.17536831031,3.72663805276,Unimodal,
Lztr1,0.0,2.2269127284535295,-1.1491792702348127,0.2318840579710145,4.087100066817654,0.3547427589079646,10.6841729231,0.658372123623055,0.341627876376949,1.1712541294111358,6.9322377161475925,1.505260328712011,3.139366717990372,8.975477461354716,0.25,0.5694066853685,6.09466476037,5.525258075001499,1.975941386905,3.43637949034,4.99159200083,Bimodal,0.95
Mcm5,0.0,2.3424484854700567,-1.3094379350184382,0.012077294685990338,6.784984693816316,9.413379146213558,11.9339497373,0.39453254453116476,0.6054674554688356,3.1170235594873934,9.039747964162428,1.5271320415516303,6.703040434229162,9.912590539080616,0.25,3.50520948755,9.4421484698775,5.9369389823275,7.964608078245,5.1702294522,6.72718526983,Bimodal,0.95
Hbp1,0.0,1.8978076587214996,-1.1094096602840968,0.02355072463768116,5.8642047141968145,7.7395970538816545,10.6445236465,0.3538094593318224,0.6461905406681768,2.3411970386567327,7.579437452385136,1.7417928363494968,5.7260984437537745,8.020005649367384,0.25,3.0586582282225,8.0598337683775,5.001175540155,6.5553471093399995,3.78124975576,5.7425279812,Bimodal,0.95
Zfp879,0.9628104699339499,1.6924066996363183,7.086455853106829,0.8882850241545893,1.5263655141849242,0.0038168453279610604,8.50014554095,0.9897342995158684,0.010265700484131566,0.10522200817944569,6.4658087474792625,0.1435132822812338,1.5263655141849244,2.910362010189386,0.25,0.691397256155,1.45344234577,0.7620450896150001,0.96490560186,2.9332808041,4.4494657942,Unimodal,
Lrig3,0.992184765685633,1.165675811282452,16.920033463642227,0.8152173913043478,1.2276379115792548,-0.004145259335685825,9.16689994977,0.9915732078748614,0.008426792125138563,0.17706278271481082,6.084809453238935,0.21462248717754612,1.2276379115792548,1.516058750677741,0.25,0.6189373161775,1.3858344227600001,0.7668971065825001,0.927052122659,3.1086796204,3.57012194789,Unimodal,
Phc3,0.0,2.1393984236366244,-1.3848493020479222,0.11714975845410629,4.3273509806290145,1.3726927201597214,11.1334894713,0.5516235951596465,0.44837640484035274,1.492856667089853,6.6839108043856745,1.456174287421885,3.8204028585021854,8.12602832287609,0.25,1.2705128539675001,6.536808416142501,5.266295562175,3.230432999945,3.31231961298,4.97344455877,Bimodal,0.95
D10Wsu102e,0.0,2.2450607323001135,-1.2712008243276067,0.20893719806763286,4.306287897048143,0.43341572509947746,10.3904227559,0.6288262826077494,0.3711737173922459,1.2336445302629153,7.087775729986769,1.5869988678006999,3.4065441697663443,9.591737710076073,0.25,0.75334501435825,6.5318160444224995,5.7784710300642494,2.129454003135,3.49388741202,5.12215311701,Bimodal,0.95
Nfatc1,0.0,1.7464339062789054,-1.0384155546277247,0.18538647342995168,4.116903493184889,0.38111387719716183,10.0729922286,0.6517550277816326,0.3482449722183616,1.5128259361333025,6.798930500032983,2.079392319391478,3.3536852731318936,8.426692746158386,0.25,0.86070606011575,5.794757751160001,4.9340516910442505,2.51884533022,3.23686768125,5.57877063386,Bimodal,0.95
Pde2a,0.0,2.554124528885227,-0.8732256450880325,0.5996376811594203,3.366195058617077,-0.00413186689887568,11.0180141276,0.8741839392693301,0.12581606073066934,0.45616833841048143,7.542142225604604,0.8465524403523823,3.366195058617077,9.127404661914145,0.25,1.045437993655,6.37077331316,5.325335319505,1.70953666465,3.85300809233,4.63266166546,Bimodal,
Zxdb,0.9606940155281494,2.1102390992847915,-0.47469316063449174,0.730072463768116,2.991057320398367,-0.004748637048310467,9.15091278495,0.906464112691997,0.09353588730801456,0.2738306806532576,5.977930656882337,0.6194978619785301,2.991057320398367,5.997049958728166,0.25,1.0373447224149999,4.7256569460049995,3.6883122235899997,1.92125904683,3.04724014707,3.72224805758,Unimodal,
Sgta,0.0,2.482928643340782,-1.419761471975359,0.06823671497584541,5.624588953929577,7.835649773735253,11.8472930278,0.40588223726618317,0.5941177627338163,1.7776014265559108,7.606721966787424,1.3290771078296435,5.2407854806239955,9.528504547515494,0.25,2.1183779536575003,7.897187162535,5.7788092088775,6.55504385255,3.89393511585,5.29557137208,Bimodal,0.95
Gucy1a3,0.003025263666299738,2.181612670035032,1.0477717890422324,0.3810386473429952,2.5324262860067774,0.01157865998340446,10.52252264,0.8848697647794069,0.11513023522059891,0.8027698187885697,7.444849366677091,0.9443252420336536,2.5324262860067774,6.349468088766232,0.25,0.917213405526,2.5906642953,1.673450889774,1.48321548052,3.98382570608,4.91633958416,Unimodal,
