,Dip,BI,Kurtosis,DropOutRate,MeanNZ,DenPeak,Amplitude,gaussian_prob1,gaussian_prob2,gaussian_mean1,gaussian_mean2,gaussian_variance,mean,variance,unimodal_margin_quantile,unimodal_low_quantile,unimodal_high_quantile,IQR,q50,bim_thresh_down,bim_thresh_up,Category
Egr1,0.995532479082224,1.6402778922824643,0.22378343159685343,0.19021739130434784,3.228451937220567,1.5436521339887035,12.6421191885,0.8083238698570012,0.19167613014299634,1.5531234421181288,7.089654197727472,1.7652003580727091,3.2284519372205676,6.066648973780583,0.25,1.43173072179,4.53331602042,3.10158529863,2.23550049741,3.8044261941,5.71755285519,Unimodal
Zfp54,0.0023263560660714555,2.3165967189970527,0.24530448448100417,0.5585748792270532,2.7270461906481382,0.007919871939316314,10.1201066131,0.8997398130057578,0.10026018699424175,0.5127486614798972,7.405195736409542,0.7985304004389359,2.7270461906481382,7.373193434237844,0.25,0.925566857959,3.4209941824000003,2.4954273244410006,1.4465485271,3.81784047977,4.69151402591,Bimodal
Ly86,1.1752508513040993e-05,2.312727103766469,0.6296283225615773,0.5314009661835749,2.809932001740866,0.0019406181927025257,10.5715428107,0.9106091255753026,0.08939087442469942,0.6309961917490764,8.302195671223794,0.895577050182575,2.809932001740866,7.947970626831453,0.25,1.02523588216,2.9107175445599998,1.8854816623999997,1.5737774359849999,4.368292358,5.12215311701,Bimodal
Thbs1,0.003706902559136638,2.533580244667648,-0.006773154376370716,0.7089371980676329,2.7339795080370477,0.0012350982167992353,10.1566456559,0.9297226193269761,0.07027738067302403,0.2933861838758575,7.441824946789464,0.5201421371705258,2.7339795080370477,7.975627443862578,0.25,0.81590912967325,3.5886304549375,2.77272132526425,1.36300982548,3.60264670288,4.30484265389,Bimodal
Sfxn3,0.0,2.2356839359607497,-1.4936064072641475,0.17149758454106281,4.433301722807061,0.5834124966783514,10.5961044103,0.6136965452821144,0.38630345471788224,1.3859833679102973,7.306245767747846,1.66243001014194,4.433301722807061,8.671521801251622,0.25,1.5763745661775,7.38375560195,5.8073810357725,3.8161548813149997,3.64193782084,5.30807375867,Bimodal
Nceh1,0.0,2.416522495550281,-1.539333867627826,0.16666666666666666,4.612907926742839,0.7760158482560611,11.1479710894,0.5908644359749695,0.4091355640250298,1.3159277040911082,7.495205325399509,1.5806976699502138,4.612907926742839,9.433921230808,0.25,1.6084957807500002,7.5756414328,5.96714565205,4.2668603881100005,3.74568212834,5.25481071891,Bimodal
Btg1,0.0,1.8596700198951968,-1.2823054069135005,0.09782608695652174,4.513860465289109,1.9629489119854249,11.2917608701,0.5462680363783697,0.4537319636216304,1.8774999546021602,6.7146888243953695,1.6769475309648019,4.513860465289109,6.298172394198053,0.25,2.20696984952,6.802485881840001,4.595516032320001,4.361383604625,3.33270209683,5.39157716924,Bimodal
Wdr1,0.9983062934243686,1.5662063797406667,-0.4186126906362735,0.0006038647342995169,7.33039060410278,8.66768325241989,11.5429660867,0.2766546723357349,0.7233453276642652,4.415721756403039,8.439031470343783,1.320543293865121,7.33039060410278,4.532884841808836,0.25,5.868634752065,8.934509384215,3.06587463215,7.98939997367,5.13914875263,7.08146066895,Unimodal
Tirap,0.881305706020971,1.5040178678954832,3.6755775509054036,0.07306763285024155,2.5582870463570324,1.9242968313494666,9.46320161578,0.9111713719101652,0.08882862808983553,1.9047459345254556,7.1577048424456775,0.9873134113328852,2.5582870463570324,2.9983011917373132,0.25,1.51799423864,2.839140975725,1.3211467370849999,2.10906292031,4.40393613128,5.53350228281,Unimodal
Cyp20a1,0.0,2.338297200972753,-1.4272918516386461,0.29830917874396135,3.963862941806772,0.2292881045730466,10.5208282375,0.6845363982481663,0.31546360175184,0.9271844366851172,6.8049522552249995,1.3644927636588122,3.963862941806772,7.896519857537774,0.25,1.3376814918575,6.831276031595,5.493594539737501,3.0762921667949996,3.34021082472,4.77021514678,Bimodal
Hps6,0.006927432493398111,2.1442132771036166,0.5808093713458327,0.5163043478260869,2.478287115039768,-0.007300725548386455,9.37421814253,0.8999287554867188,0.10007124451328477,0.5725061445269629,6.830353350307119,0.7670636068261472,2.478287115039768,5.713013699353805,0.25,0.891928517733,2.62166078662,1.729732268887,1.41494454096,3.60607132826,4.33240033263,Bimodal
F2r,3.98423565262096e-06,2.1519862080005305,-0.7447660952909612,0.22041062801932368,3.752832064068656,0.46077576801240405,11.4639638234,0.7655530498566383,0.2344469501433637,1.3686595295383006,8.009856872842718,1.7093605716410532,3.752832064068656,9.249823221255927,0.25,1.3350421351300001,6.42803746335,5.09299532822,2.38595699133,4.23007979939,5.82147957224,Bimodal
Lpxn,0.009292580398302275,2.6007097872489524,-0.564100287561176,0.8454106280193237,2.8713777373702776,0.00749227659553986,10.3898369869,0.9523134150905628,0.047686584909437175,0.13779093408233972,6.5566516606019025,0.27663571241424956,2.8713777373702776,6.949924933429282,0.25,0.8914521046867501,4.9373460204975,4.04589391581075,1.443917936195,3.20496677247,3.62258231512,Bimodal
Zfp954,0.0,2.7122844698383792,-1.19231061094932,0.46859903381642515,3.423020176460416,0.009898075796626049,9.71030117278,0.8177943557605428,0.18220564423947086,0.6098423930858535,7.246046452505099,0.8920206825857451,3.423020176460416,8.546478031166789,0.25,1.1081447954225,6.6887495273174995,5.580604731894999,1.79748372813,3.67930891414,4.60516233879,Bimodal
Llgl1,0.0,2.532390344623252,-1.4442042365934848,0.3888888888888889,3.797282918169056,0.1408107171629469,10.167951085,0.7370739801367162,0.26292601986327835,0.7251267820193144,6.793126450275238,1.1126906691219718,3.7972829181690564,7.897620024736025,0.25,1.2249285991525,6.696470966205,5.4715423670525,2.62654664256,3.39416371514,4.48781086774,Bimodal
Rnf128,0.9985541773503842,0.20646272288768344,4.520645644594568,0.0024154589371980675,3.8342683429930235,3.701643784291811,11.5294546366,0.6189114764077704,0.38108852359222944,3.654994117162204,4.101118042625866,1.1012403979269656,3.8342683429930235,1.1161273950362613,0.25,3.1803705443075003,4.374490217325,1.1941196730175,3.76305238366,-inf,inf,Unimodal
Foxred1,0.0,2.728971409944484,-1.6171596152837246,0.18417874396135267,4.27628200692138,0.928178348178806,10.6521909141,0.6317295853054847,0.3682704146945201,1.2130363236779653,7.392314765775316,1.1928219053852103,4.27628200692138,8.989528430364848,0.25,1.422237205435,7.33820784118,5.9159706357449995,3.15963296791,3.82611137151,4.99001190195,Bimodal
Tpp1,0.0,2.2063299401738665,-1.4364320093910465,0.036231884057971016,5.612143379462362,8.12706158860228,10.8842388531,0.44031255288804516,0.5596874471119551,2.366280742395649,7.80239356666044,1.4960380520361682,5.612143379462362,7.972441873493801,0.25,2.7713884361475,8.132527068665,5.3611386325175,6.375496335735001,4.20478065831,5.8405893718,Bimodal
Wbp1l,1.0511309400662583e-06,2.1330174361146845,-1.3419011546061665,0.21316425120772947,4.013673545187862,0.44674858504965886,9.99268039037,0.6553008147111027,0.3446991852888969,1.2079260675677297,6.8655424617968634,1.589128983498615,4.013673545187862,7.780538243480862,0.25,1.38693639784,6.661307814740001,5.274371416900001,3.27689277666,3.38610342393,5.04410707264,Bimodal
Mapk11,0.02433268934812105,2.4661178739094267,0.0020346001458362295,0.8973429951690821,2.6663829696965293,0.005565921969227117,9.08901057019,0.9751968266296742,0.024803173370325844,0.10145107389938748,7.047006504638334,0.19186061394926798,2.6663829696965293,6.8962174809639984,0.25,0.87309730166375,3.3272768217824997,2.4541795201187497,1.47372109297,3.39624645585,3.89624828974,Bimodal
Cdc14b,0.9209589887230095,1.646114820605511,6.326216037572589,0.4251207729468599,1.773739243327978,0.006118097063001926,9.45322699998,0.9480363917842822,0.051963608215718556,0.705206108638077,6.757128739849887,0.665872060939784,1.773739243327978,2.9624882521732476,0.25,0.8532145344897499,1.8301358905925,0.9769213561027501,1.247291789615,3.45959760644,4.38265380165,Unimodal
Lpar4,0.9919691128639664,0.9183582937465168,21.192203170558397,0.48007246376811596,1.3582638567240524,0.004226956786941516,8.7870860188,0.9878570107994238,0.012142989200577771,0.6284139580848112,7.03415320479686,0.5836250210461114,1.3582638567240524,1.184918587055994,0.25,0.780983014408,1.59559126783,0.8146082534219999,1.13708050305,3.92110444955,4.52930928094,Unimodal
Rin3,0.0,1.916533053913871,-1.3476789447474065,0.028381642512077296,5.31462592585468,7.706317445719199,11.571091302,0.4555476110546349,0.5444523889453651,2.466297833619056,7.420799519887319,1.6575285389576688,5.31462592585468,7.174867538320729,0.25,2.79121653485,7.66505352171,4.87383698686,5.79370165549,3.89110581046,5.88453107173,Bimodal
Crispld1,0.34256726464041964,2.217301306005989,0.11110682872920563,0.5948067632850241,2.700667641777119,0.010129113461101458,10.4256051232,0.896398829413409,0.10360117058659639,0.43673775187617697,6.783717303012305,0.7609405287324219,2.700667641777119,6.782688007533593,0.25,0.881052346329,4.00250787661,3.121455530281,1.43088992611,3.43743504398,4.22673309369,Unimodal
Itpr3,0.014726978781371303,2.0617441466500295,-0.3819207231788675,0.5471014492753623,2.845105106498556,-0.0021248255207686473,9.69351995637,0.869905440908835,0.13009455909115433,0.5390362373109479,6.300289800239413,0.8836812081816052,2.845105106498556,5.824357691919836,0.25,0.96762049880425,4.4158227070125005,3.4482022082082504,1.76602674276,3.23592682517,4.17086118623,Bimodal
Lysmd3,0.0,2.84609261728999,-1.3226265712071485,0.5700483091787439,3.4895071442538135,0.012433702248691558,9.4599398305,0.82732468478233,0.1726753152176694,0.40003778963795744,6.772006508964399,0.7160699564273874,3.489507144253813,8.226415779799714,0.25,1.016698988455,6.450528819155,5.433829830700001,1.94407648491,3.35758571381,4.09453278182,Bimodal
Gm13571,0.8409274965755194,1.1508481780833728,42.57420117897739,0.9450483091787439,1.065026805497132,0.00592817878788951,8.24113637577,0.9722935062376646,0.027706493762370117,0.01762767759845259,1.49372012308574,0.044316964012885936,1.065026805497132,0.8115705313706831,0.25,0.6379733223174999,1.258551856515,0.6205785341975001,0.887910647791,0.773724179707,0.977333862633,Unimodal
Zfp451,0.0,2.1330044780806543,-1.4810582664368976,0.13103864734299517,4.586571852721862,1.3139376277885924,11.4523059346,0.5568162002741177,0.4431837997258841,1.5289039014841372,7.072088876284817,1.6665983475372619,4.586571852721861,7.892767971685327,0.25,1.7882132776750002,7.26256822879,5.474354951115,4.50539787133,3.47567665871,5.25262576095,Bimodal
Capg,0.0,2.130105448928599,-0.7462901379763069,0.01570048309178744,6.423001368000196,8.059304073175225,10.9222387931,0.2848987745451462,0.7151012254548551,2.3107805282633134,7.920303309892651,1.412887975653031,6.423001368000196,7.305207749505661,0.25,4.1844447126175,8.447046999827501,4.262602287210001,7.413036175175,4.14200193735,5.63589406978,Bimodal
Ssr1,0.9931514327935911,1.4560127532837277,1.0813135017142619,0.0006038647342995169,8.193549028479861,9.284845058965974,11.5658505213,0.14614383324727656,0.8538561667527226,4.14091039159741,8.881393624234901,1.3227570512636688,8.193549028479861,4.091392239901681,0.25,7.486126106745,9.604590348104999,2.118464241359999,8.72108091042,5.19463401134,6.86669223239,Unimodal
Sdf2l1,0.0,2.3559095755537838,-1.5097886676437935,0.0640096618357488,5.0552194688529655,7.36778700302234,11.1651126922,0.4965911900513586,0.5034088099486417,1.9599973492243346,7.4657397521128095,1.3653197228370346,5.0552194688529655,7.924201293561169,0.25,2.2128451775025,7.550796630195,5.337951452692501,5.8265952387999995,3.97161078084,5.47287139746,Bimodal
F2rl2,0.5948079393212108,2.2284346401725146,0.8931700905063527,0.8079710144927537,2.500270509646833,0.01686617970070181,9.92599156695,0.95953368103763,0.04046631896236986,0.19646360809496027,7.206263576063056,0.3842070880769592,2.500270509646833,6.907283931492328,0.25,0.8521724053315001,2.5637096834750004,1.7115372781435003,1.2934910670400002,3.57675957873,4.09720692348,Unimodal
Vasn,0.9939107420229865,1.7408698646799095,2.25980738681221,0.8327294685990339,2.0649020067913106,-0.004278727755248846,8.92314314189,0.9614566102476445,0.03854338975235605,0.1501347440277687,5.216178835990361,0.3138231027616462,2.0649020067913106,4.025951559762567,0.25,0.750637588183,2.50372924607,1.753091657887,1.25024850735,2.58202000393,3.25183877129,Unimodal
Mgst2,0.0020705801830337434,2.324943919560252,-0.7297940308771138,0.501207729468599,3.186025370005857,0.005200880023217613,11.2755641161,0.8163819951036903,0.18361800489629962,0.5139395751694862,6.369712018147682,0.9509377803894682,3.186025370005857,7.132699582484689,0.25,0.993409195802,5.43398781498,4.440578619178,1.8272564396950002,3.16855458958,4.1806779216,Bimodal
Rab39,0.2529463903301308,1.5049773391861911,8.01315498825989,0.9130434782608695,1.483093771857368,-0.002462956623384027,8.75804850733,0.9921492153391956,0.007850784660804404,0.08126757340522946,6.156724291328706,0.12693693264185257,1.483093771857368,2.777086296511472,0.25,0.628445910601,1.46419586769,0.835749957089,0.9876551714685,3.07295819329,3.58004844855,Unimodal
Cd81,0.9957247971284302,1.5066631023991592,1.9767829245867592,0.0006038647342995169,8.34668433842565,9.3633567320656,12.6718809551,0.12544708508930946,0.874552914910689,3.9458852060750456,8.972177828379328,1.2209837906631986,8.34668433842565,3.9553910656703817,0.25,7.778749748655001,9.653215297180001,1.8744655485250004,8.91939710246,5.27418673456,6.72595554163,Unimodal
Hn1,0.017066812521193797,1.8186420895812,0.24833643954920026,0.006642512077294686,7.250259638114486,8.340968907448003,11.4096277968,0.1942978399834604,0.8057021600165385,2.9820775565897737,8.219772518495299,1.2984595609442853,7.250259638114487,5.284502211758155,0.25,6.548402909,8.81295670088,2.264553791879999,7.93456998603,4.50354463555,5.98948743333,Bimodal
Nt5dc1,0.0,2.2818187979019835,-1.359863501671483,0.21316425120772947,3.9330663012066753,0.5401571364427191,10.3135203679,0.6856770729982279,0.3143229270017659,1.2307157896265546,7.160799847804663,1.4556436828801693,3.9330663012066753,8.191216536274517,0.25,1.374490349435,6.922323465030001,5.547833115595001,2.67857200218,3.62899165046,5.12270873157,Bimodal
Vps41,0.0,2.2822122281953656,-1.5519969811296077,0.09722222222222222,4.769817841760288,1.39544334883001,10.3604955962,0.5273668439653573,0.47263315603464223,1.6140406472019808,7.30988502463252,1.5525342170124588,4.769817841760288,8.470679829267104,0.25,1.78469271247,7.575080327595,5.790387615125,4.98437695235,3.65183174238,5.29393487329,Bimodal
Palld,0.9922259846839389,1.027440989134173,11.73216497859668,0.27596618357487923,1.6895411977632202,0.024220635307796945,9.698193268,0.9687616457821296,0.031238354217867605,1.0569422462239895,6.381893555753648,0.8128727936177699,1.6895411977632202,1.5213712249488895,0.25,0.9597667549775,1.989621628975,1.0298548739975,1.40593709699,3.69524911946,4.70151523296,Unimodal
Siglech,0.775375144731498,1.606432417535275,8.864235432246383,0.9106280193236715,1.630929580627358,0.0013989605472874977,10.238500246,0.9939613526570048,0.006038647342995169,0.09646227148432501,8.260067906965,0.15500591836212352,1.630929580627358,3.8137630439259853,0.25,0.65197548266875,1.6230389866075,0.9710635039387499,1.01460231765,3.26685678207,5.9160584809,Unimodal
Pla2g15,0.0,2.50121646519805,-1.208936847898356,0.47403381642512077,3.373176538667807,0.01604344122438195,10.3149607978,0.807254850333804,0.19274514966619605,0.5884554693221387,6.740212456715958,0.9412173100972004,3.373176538667807,7.59979027259221,0.25,1.033256971015,6.11192354312,5.078666572105,2.0606465052,3.39626958552,4.35523395432,Bimodal
1700028E10Rik,0.9943825556793271,1.5636622491905612,5.414912842778904,0.6183574879227053,1.7575081621845838,0.0058979376394019956,9.88208265728,0.9588872733939353,0.0411127266060661,0.4262913503074019,6.372101805724953,0.5700068213091801,1.7575081621845838,3.240504055812668,0.25,0.785327208163,1.7635245830750002,0.9781973749120002,1.103676319705,3.39456935887,4.01424948035,Unimodal
Gm37675,0.9966961927023102,0.9436197639000515,15.011261042756143,0.23852657004830918,1.709171430190114,0.007904928867259575,9.25336980188,0.9800790081039946,0.019920991896006206,1.178153408839695,7.369372356493356,0.8404856726904617,1.7091714301901142,1.3908756275703544,0.25,1.02811906814,2.05171149667,1.0235924285299998,1.46528813527,4.20573711328,5.59614619081,Unimodal
5430420F09Rik,0.24348424744875918,2.495209698036359,-0.1321758912746911,0.8429951690821256,2.492252950661942,0.009258848667093145,9.46574386292,0.9553126102452874,0.044687389754712564,0.12418491174126679,6.101505199369308,0.24497933649574147,2.492252950661942,6.062255115140347,0.25,0.739380114639,3.870047515175,3.130667400536,1.301218597995,3.10214286414,3.38000776306,Unimodal
Nit1,0.0,2.606495858989853,-1.5643025557174084,0.2644927536231884,3.98192528722164,0.29579427065099706,11.3104733541,0.6578979782250526,0.34210202177494353,0.9450254196273281,6.743615773940592,1.1138968391423856,3.98192528722164,7.615962729043992,0.25,1.30865894348,6.703913810914999,5.395254867434999,3.11399645082,3.36434340421,4.53748688729,Bimodal
Tomm40,0.0,2.0253215172705783,-0.9386708723296868,0.028985507246376812,6.085875605162706,7.496303794144842,10.4668501234,0.320128160102495,0.6798718398975051,2.30729330661556,7.605615572229927,1.489497295382482,6.085875605162707,6.75679200925008,0.25,3.7120907383875,8.041431993935,4.329341255547499,6.976666072705,3.90366313131,5.57484327889,Bimodal
Cnot7,0.0,2.266730265662749,-1.4679484212029692,0.04710144927536232,5.4429937076639625,7.999186083755296,11.2754355662,0.4357668147160677,0.5642331852839324,2.033769012279853,7.621621491693817,1.494180130683595,5.4429937076639625,8.234496674582736,0.25,2.4322223954624995,7.98509044763,5.552868052167501,6.319266775165,3.93166447954,5.57037064094,Bimodal
Usp37,0.0,2.0876317520881815,-1.4786937987047641,0.10386473429951691,4.881536971762881,1.688564038692936,10.274969546,0.5285448473224844,0.4714551526775158,1.7579807663352613,7.307897126400925,1.7611133891338273,4.881536971762881,8.060513665663184,0.25,2.0489127953675004,7.52717283293,5.4782600375624995,5.003759189885,3.62168819078,5.50357656828,Bimodal
Cldn12,0.18553984292082604,2.348405236996426,0.283499975964872,0.6690821256038647,2.6084214073654195,-0.007456625473386991,9.88634144264,0.9201008644642713,0.07989913553572918,0.3374389366501538,6.917414145136477,0.577138376572301,2.6084214073654195,6.822626496286131,0.25,0.84585131072175,3.4297962379199998,2.5839449271982495,1.35719831874,3.5661460419,4.18859798505,Unimodal
Smoc1,0.09719148450880999,2.445686073315019,-0.35718391132062255,0.873792270531401,2.779269374003148,0.0018981834118211305,9.04462253317,0.9661110001218293,0.03388899987817072,0.12113225613958667,6.897166425353333,0.2513249083662653,2.779269374003148,7.18735741626499,0.25,0.804356458189,4.32049913596,3.5161426777709996,1.4328290667,3.50369615254,3.92648484648,Unimodal
